year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,12,C5,CommuteAir LLC dba CommuteAir,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",5,1,1,0,0,0,0,0,0,22,22,0,0,0,0
2023,12,C5,CommuteAir LLC dba CommuteAir,BRO,"Brownsville, TX: Brownsville South Padre Island International",122,9,3.75,0.28,1.59,0,3.39,0,0,622,192,19,112,0,299
2023,12,C5,CommuteAir LLC dba CommuteAir,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",48,5,1.16,0.94,2,0,0.9,0,0,1126,68,907,64,0,87
2023,12,C5,CommuteAir LLC dba CommuteAir,BUF,"Buffalo, NY: Buffalo Niagara International",44,4,1.14,0,2,0,0.86,0,0,172,81,0,39,0,52
2023,12,C5,CommuteAir LLC dba CommuteAir,CAE,"Columbia, SC: Columbia Metropolitan",56,11,6.95,0,2.98,0,1.07,0,0,645,449,0,132,0,64
2023,12,C5,CommuteAir LLC dba CommuteAir,CHO,"Charlottesville, VA: Charlottesville Albemarle",52,7,4.04,0,1.17,0,1.79,1,0,598,240,0,32,0,326
2023,12,C5,CommuteAir LLC dba CommuteAir,CHS,"Charleston, SC: Charleston AFB/International",3,1,0.8,0,0,0,0.2,0,0,15,12,0,0,0,3
2023,12,C5,CommuteAir LLC dba CommuteAir,CLE,"Cleveland, OH: Cleveland-Hopkins International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12,C5,CommuteAir LLC dba CommuteAir,COD,"Cody, WY: Yellowstone Regional",62,8,2.66,0.52,1.88,0,2.94,1,0,1136,541,11,55,0,529
2023,12,C5,CommuteAir LLC dba CommuteAir,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",42,4,0.35,0,3.65,0,0,1,0,110,6,0,104,0,0
2023,12,C5,CommuteAir LLC dba CommuteAir,CPR,"Casper, WY: Casper/Natrona County International",51,6,2.63,0,1.5,0,1.87,0,0,291,127,0,34,0,130
2023,12,C5,CommuteAir LLC dba CommuteAir,CRP,"Corpus Christi, TX: Corpus Christi International",124,9,4.1,0,3.05,0,1.85,0,0,403,158,0,156,0,89
2023,12,C5,CommuteAir LLC dba CommuteAir,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12,C5,CommuteAir LLC dba CommuteAir,DAY,"Dayton, OH: James M Cox/Dayton International",51,6,4.97,0,0.08,0,0.95,0,0,397,294,0,11,0,92
2023,12,C5,CommuteAir LLC dba CommuteAir,DEN,"Denver, CO: Denver International",528,71,15.78,3.47,30.26,0,21.48,3,0,4914,848,284,977,0,2805
2023,12,C5,CommuteAir LLC dba CommuteAir,DRO,"Durango, CO: Durango La Plata County",30,6,1.95,0,1.24,0,2.81,0,1,636,123,0,54,0,459
2023,12,C5,CommuteAir LLC dba CommuteAir,ECP,"Panama City, FL: Northwest Florida Beaches International",30,2,1.01,0,0.01,0,0.97,0,0,263,38,0,3,0,222
2023,12,C5,CommuteAir LLC dba CommuteAir,ELP,"El Paso, TX: El Paso International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12,C5,CommuteAir LLC dba CommuteAir,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",72,8,4.93,0,0.04,0,3.03,0,1,612,375,0,2,0,235
2023,12,C5,CommuteAir LLC dba CommuteAir,HOB,"Hobbs, NM: Lea County Regional",62,7,4.69,1,0.47,0,0.84,3,0,1027,189,751,18,0,69
2023,12,C5,CommuteAir LLC dba CommuteAir,HRL,"Harlingen/San Benito, TX: Valley International",52,4,0.77,1,1.23,0,1,0,0,153,24,48,57,0,24
2023,12,C5,CommuteAir LLC dba CommuteAir,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",146,18,10.33,0.94,5.41,0,1.32,0,0,1115,777,155,125,0,58
2023,12,C5,CommuteAir LLC dba CommuteAir,IAD,"Washington, DC: Washington Dulles International",665,105,34.72,1.44,44.09,0,24.76,3,0,7255,3292,89,1178,0,2696
2023,12,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1695,149,51.27,6.09,33.68,0,57.96,2,8,13084,6037,276,932,0,5839
2023,12,C5,CommuteAir LLC dba CommuteAir,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12,C5,CommuteAir LLC dba CommuteAir,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",111,11,6.77,1,0.09,0,3.15,0,0,1173,182,878,6,0,107
2023,12,C5,CommuteAir LLC dba CommuteAir,LBB,"Lubbock, TX: Lubbock Preston Smith International",72,8,5.07,1,0.1,0,1.83,0,0,488,282,117,7,0,82
2023,12,C5,CommuteAir LLC dba CommuteAir,LCH,"Lake Charles, LA: Lake Charles Regional",51,6,2.21,1.61,0.39,0,1.79,0,0,1074,132,807,14,0,121
2023,12,C5,CommuteAir LLC dba CommuteAir,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",105,10,6.24,0.11,2.7,0,0.95,0,0,557,385,7,111,0,54
2023,12,C5,CommuteAir LLC dba CommuteAir,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",124,20,12.26,0,4.17,0,3.57,0,0,1175,553,0,168,0,454
2023,12,C5,CommuteAir LLC dba CommuteAir,LNK,"Lincoln, NE: Lincoln Airport",123,11,6.78,0,1.58,0,2.64,0,0,1261,1094,0,39,0,128
2023,12,C5,CommuteAir LLC dba CommuteAir,LRD,"Laredo, TX: Laredo International",79,10,3.78,0,1.91,0,4.3,0,0,752,203,0,89,0,460
2023,12,C5,CommuteAir LLC dba CommuteAir,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12,C5,CommuteAir LLC dba CommuteAir,MEM,"Memphis, TN: Memphis International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12,C5,CommuteAir LLC dba CommuteAir,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",68,3,1,0,2,0,0,0,0,119,55,0,64,0,0
2023,12,C5,CommuteAir LLC dba CommuteAir,MOB,"Mobile, AL: Mobile Regional",42,4,2.8,0,0.21,0,0.99,0,0,398,136,0,9,0,253
2023,12,C5,CommuteAir LLC dba CommuteAir,MOT,"Minot, ND: Minot International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12,C5,CommuteAir LLC dba CommuteAir,ORF,"Norfolk, VA: Norfolk International",26,5,1.86,0,3.12,0,0.02,0,0,301,161,0,138,0,2
2023,12,C5,CommuteAir LLC dba CommuteAir,PIT,"Pittsburgh, PA: Pittsburgh International",3,1,0.15,0,0.85,0,0,0,0,40,6,0,34,0,0
2023,12,C5,CommuteAir LLC dba CommuteAir,PNS,"Pensacola, FL: Pensacola International",122,14,7.87,0,4.87,0,1.26,0,0,554,327,0,172,0,55
2023,12,C5,CommuteAir LLC dba CommuteAir,PVD,"Providence, RI: Rhode Island Tf Green International",50,7,3.4,0.63,2.96,0,0,0,0,204,95,24,85,0,0
2023,12,C5,CommuteAir LLC dba CommuteAir,RAP,"Rapid City, SD: Rapid City Regional",1,1,0,0,1,0,0,0,0,25,0,0,25,0,0
2023,12,C5,CommuteAir LLC dba CommuteAir,RIC,"Richmond, VA: Richmond International",18,3,1.3,1,0.07,0,0.63,0,0,86,29,30,1,0,26
2023,12,C5,CommuteAir LLC dba CommuteAir,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",71,9,2.6,0.82,3.87,0,1.71,2,2,400,170,36,104,0,90
2023,12,C5,CommuteAir LLC dba CommuteAir,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",33,4,2.07,0,0.19,0,1.74,0,0,607,123,0,21,0,463
2023,12,C5,CommuteAir LLC dba CommuteAir,SAF,"Santa Fe, NM: Santa Fe Municipal",93,10,2.68,0,5.43,0,1.89,0,0,532,116,0,130,0,286
2023,12,C5,CommuteAir LLC dba CommuteAir,SDF,"Louisville, KY: Louisville Muhammad Ali International",6,2,1,0,1,0,0,0,0,168,153,0,15,0,0
2023,12,C5,CommuteAir LLC dba CommuteAir,SGF,"Springfield, MO: Springfield-Branson National",104,15,7.71,0,4.19,0,3.1,0,0,736,472,0,120,0,144
2023,12,C5,CommuteAir LLC dba CommuteAir,SHV,"Shreveport, LA: Shreveport Regional",125,14,6.42,0,3.06,0,4.52,0,0,561,200,0,85,0,276
2023,12,C5,CommuteAir LLC dba CommuteAir,STL,"St. Louis, MO: St Louis Lambert International",31,4,2.02,0,1,0,0.98,0,0,228,110,0,58,0,60
2023,12,C5,CommuteAir LLC dba CommuteAir,SYR,"Syracuse, NY: Syracuse Hancock International",19,2,1.07,0,0.01,0,0.92,0,0,312,42,0,4,0,266
2023,12,C5,CommuteAir LLC dba CommuteAir,TUL,"Tulsa, OK: Tulsa International",39,4,1.24,0,1,0,1.76,0,0,228,49,0,19,0,160
2023,12,C5,CommuteAir LLC dba CommuteAir,TYS,"Knoxville, TN: McGhee Tyson",154,15,9.07,0,2.67,0,3.26,0,0,1149,501,0,84,0,564
2023,12,C5,CommuteAir LLC dba CommuteAir,XNA,"Fayetteville, AR: Northwest Arkansas National",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12,DL,Delta Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",145,13,5.17,0,5.37,0,2.45,0,0,513,271,0,179,0,63
2023,12,DL,Delta Air Lines Network,ALB,"Albany, NY: Albany International",113,6,3.79,0,1.37,0,0.84,0,0,209,121,0,31,0,57
2023,12,DL,Delta Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",152,11,6.62,0,2.26,0,2.12,0,0,1369,1236,0,52,0,81
2023,12,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17840,1519,602.65,41.79,345.83,1,527.73,5,6,109935,63305,4863,10747,162,30858
2023,12,DL,Delta Air Lines Network,ATW,"Appleton, WI: Appleton International",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",906,74,36.49,0,25.97,0,11.54,0,1,3669,2180,0,888,0,601
2023,12,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",157,14,4.75,0,7.62,0,1.63,0,0,494,91,0,361,0,42
2023,12,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",294,37,21.09,0,13,0,2.92,0,0,1645,1032,0,487,0,126
2023,12,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",209,6,4.06,0,1,0,0.94,0,0,360,233,0,35,0,92
2023,12,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",62,7,4.41,0,1.93,0,0.67,0,0,157,111,0,36,0,10
2023,12,DL,Delta Air Lines Network,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31,3,1.74,1,0.26,0,0,0,0,663,41,617,5,0,0
2023,12,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",672,61,37.49,0,14.47,0,9.04,0,2,3783,2287,0,516,0,980
2023,12,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",240,12,7.2,1,0.26,0,3.54,0,0,1211,1046,38,9,0,118
2023,12,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2041,257,95.1,5.95,82.62,0,73.33,2,13,19518,8279,818,3487,0,6934
2023,12,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",69,6,5,1,0,0,0,0,0,264,227,37,0,0,0
2023,12,DL,Delta Air Lines Network,BTV,"Burlington, VT: Burlington International",31,4,2,1,1,0,0,0,0,864,108,730,26,0,0
2023,12,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",155,16,10.14,1,4.27,0,0.59,0,0,717,461,92,117,0,47
2023,12,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",412,53,24.38,0.99,19.23,0,8.41,0,0,2410,1531,68,546,0,265
2023,12,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",161,12,6,1,4,0,1,0,1,1137,367,632,116,0,22
2023,12,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",105,8,3.3,0,0.26,0,4.44,0,0,242,69,0,7,0,166
2023,12,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",107,9,5.41,0,0.33,0,3.25,0,0,355,236,0,16,0,103
2023,12,DL,Delta Air Lines Network,CHO,"Charlottesville, VA: Charlottesville Albemarle",29,3,1,0,1,0,1,0,0,327,278,0,15,0,34
2023,12,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",338,28,17,2,3.73,0,5.27,1,0,2343,1544,271,130,0,398
2023,12,DL,Delta Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,12,DL,Delta Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",205,27,16.88,1,5.82,0,3.29,0,0,989,702,51,143,0,93
2023,12,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",465,41,23.51,0,12.29,0,5.19,0,0,2472,1726,0,294,0,452
2023,12,DL,Delta Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",204,14,6.1,0,6.04,0,1.87,0,0,643,395,0,188,0,60
2023,12,DL,Delta Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",31,2,1,0,1,0,0,0,1,109,32,0,77,0,0
2023,12,DL,Delta Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",599,50,22.7,1.75,9.91,0,15.65,0,0,4128,2923,38,261,0,906
2023,12,DL,Delta Air Lines Network,DAB,"Daytona Beach, FL: Daytona Beach International",115,7,2.04,0,1.96,0,3.01,0,0,407,116,0,80,0,211
2023,12,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",187,19,8.23,0,5.81,0,4.96,0,0,1208,622,0,209,0,377
2023,12,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",66,4,2.99,0,0.01,0,1,0,0,411,393,0,3,0,15
2023,12,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",745,85,28.34,2.83,40.44,0,13.39,0,0,4908,2378,79,1322,0,1129
2023,12,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1034,84,38.11,1,26.61,0,18.28,0,0,4537,3084,73,603,0,777
2023,12,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1008,109,53.53,2,22.29,0,31.18,0,0,6925,3920,114,672,0,2219
2023,12,DL,Delta Air Lines Network,DLH,"Duluth, MN: Duluth International",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",90,3,3,0,0,0,0,0,0,113,113,0,0,0,0
2023,12,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4850,382,163.81,8.78,82.07,2.91,124.43,2,3,29896,16928,1315,2250,320,9083
2023,12,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",149,12,8.74,0,2.18,0,1.08,0,1,698,556,0,112,0,30
2023,12,DL,Delta Air Lines Network,EGE,"Eagle, CO: Eagle County Regional",27,3,1,0,2,0,0,1,1,104,19,0,85,0,0
2023,12,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",62,7,3.53,0,3.05,0,0.42,0,0,283,177,0,98,0,8
2023,12,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",518,64,25.37,2.03,30.45,0,6.14,0,1,2351,1090,171,809,0,281
2023,12,DL,Delta Air Lines Network,EYW,"Key West, FL: Key West International",93,15,5.91,0,6.35,0,2.73,0,1,1606,1157,0,329,0,120
2023,12,DL,Delta Air Lines Network,FAI,"Fairbanks, AK: Fairbanks International",31,7,3.61,0,1.94,0,1.45,0,0,355,257,0,51,0,47
2023,12,DL,Delta Air Lines Network,FAR,"Fargo, ND: Hector International",56,4,1,1,2,0,0,0,0,772,44,636,92,0,0
2023,12,DL,Delta Air Lines Network,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",31,6,3.44,0,0,0,2.56,0,0,217,150,0,0,0,67
2023,12,DL,Delta Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",62,10,2.2,2.92,4.6,0,0.29,0,2,2207,76,1898,219,0,14
2023,12,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1116,168,69.37,0.94,68.75,1,27.94,0,2,9248,4938,118,2323,23,1846
2023,12,DL,Delta Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",62,6,2.83,2,0.17,0,1,0,0,1359,100,1239,5,0,15
2023,12,DL,Delta Air Lines Network,GEG,"Spokane, WA: Spokane International",262,24,11.84,2.87,8.81,0,0.47,0,0,1884,620,930,306,0,28
2023,12,DL,Delta Air Lines Network,GNV,"Gainesville, FL: Gainesville Regional",128,15,7.16,2.19,4.74,0,0.91,0,0,2107,904,861,303,0,39
2023,12,DL,Delta Air Lines Network,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",70,3,0.59,0,1.41,0,1,0,1,709,19,0,669,0,21
2023,12,DL,Delta Air Lines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",31,1,1,0,0,0,0,0,0,16,16,0,0,0,0
2023,12,DL,Delta Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",290,25,13.31,1,4.65,0,6.04,0,1,1112,753,22,111,0,226
2023,12,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",170,14,7.37,0,4.05,0,2.58,1,0,708,469,0,82,0,157
2023,12,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",186,16,11.22,0,2.57,0,2.21,0,0,647,421,0,87,0,139
2023,12,DL,Delta Air Lines Network,HDN,"Hayden, CO: Yampa Valley",19,1,1,0,0,0,0,0,0,45,45,0,0,0,0
2023,12,DL,Delta Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",310,48,20.82,0.97,22.73,1,2.48,0,1,2239,1378,37,683,18,123
2023,12,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",129,10,7.88,0,1.13,0,1,0,0,361,298,0,20,0,43
2023,12,DL,Delta Air Lines Network,HPN,"White Plains, NY: Westchester County",124,22,7.21,0,10.42,0,4.37,0,6,3950,3312,0,462,0,176
2023,12,DL,Delta Air Lines Network,HRL,"Harlingen/San Benito, TX: Valley International",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12,DL,Delta Air Lines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",104,8,4.68,0,1.38,0,1.94,0,0,324,254,0,34,0,36
2023,12,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",229,25,14.93,1,4.1,0,4.97,0,1,1645,922,39,200,0,484
2023,12,MQ,Envoy Air,EYW,"Key West, FL: Key West International",181,43,2.4,0.08,30.03,0,10.49,0,0,1732,145,4,832,0,751
2023,12,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",154,16,6.21,1.97,3.49,0,4.34,5,1,1501,187,1000,111,0,203
2023,12,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",41,3,0.2,0.68,0.62,0,1.5,0,0,73,3,26,18,0,26
2023,12,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",54,3,0.13,0,2.88,0,0,0,2,65,3,0,62,0,0
2023,12,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",80,11,1.48,0.98,3.48,0,5.05,0,0,1055,36,766,106,0,147
2023,12,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",62,2,0.7,0,0.3,0,1,0,0,111,51,0,22,0,38
2023,12,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",63,8,4.5,0,3.23,0,0.27,0,1,242,118,0,116,0,8
2023,12,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",12,2,0.04,0,0,0,1.96,0,0,60,1,0,0,0,59
2023,12,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",21,4,0.71,0.13,0.54,0,2.63,0,0,142,12,8,20,0,102
2023,12,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",109,8,5.7,0,1.43,0,0.86,0,0,295,165,0,40,0,90
2023,12,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",83,11,2.87,0.12,2.06,0,5.95,0,0,624,141,2,79,0,402
2023,12,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",145,15,3.31,0.28,3.68,0,7.73,0,0,909,154,16,121,0,618
2023,12,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",85,19,7.73,0.02,2.25,0,8.99,0,1,1060,490,3,89,0,478
2023,12,MQ,Envoy Air,HDN,"Hayden, CO: Yampa Valley",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",61,9,2.08,1,1.31,0,4.61,1,3,397,93,16,36,0,252
2023,12,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",141,10,3.89,0.68,1.61,0,3.81,0,0,490,193,11,48,0,238
2023,12,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",115,31,6.46,1.87,17.61,0.65,4.41,0,6,2545,378,1175,517,15,460
2023,12,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",119,10,2.54,0,3.73,0.95,2.78,0,0,284,79,0,106,18,81
2023,12,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",94,9,2.82,0,0.86,0,5.33,0,0,358,154,0,27,0,177
2023,12,MQ,Envoy Air,IAD,"Washington, DC: Washington Dulles International",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",164,15,4.37,0.35,7.28,0,2.99,0,0,596,163,39,272,0,122
2023,12,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",149,20,5.82,1,3.42,0,9.76,0,1,659,236,16,110,0,297
2023,12,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",31,3,0.83,0.89,0,0,1.28,0,1,80,24,17,0,0,39
2023,12,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",116,19,4.25,2,4.04,0,8.72,0,0,1024,309,93,189,0,433
2023,12,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",102,10,4.32,0,4.58,0,1.1,0,0,385,165,0,129,0,91
2023,12,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",157,34,12.9,0.22,9.65,0,11.23,0,0,1663,677,47,287,0,652
2023,12,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",45,7,2.3,0.17,0.33,0,4.2,0,1,1416,153,109,15,0,1139
2023,12,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",149,12,4.46,0.08,4.35,0.5,2.61,0,0,325,122,4,126,10,63
2023,12,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",71,4,0.2,0,1.33,0,2.47,0,0,199,21,0,56,0,122
2023,12,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",58,5,1,0,2.29,0,1.71,0,0,179,94,0,46,0,39
2023,12,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",227,45,12.85,0.52,18.51,0,13.12,0,0,2119,528,20,571,0,1000
2023,12,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",121,9,3.34,0,3.12,0,2.54,1,0,319,137,0,67,0,115
2023,12,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",181,20,5.37,0,5.39,1.21,8.03,0,0,557,137,0,114,43,263
2023,12,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",50,8,1.87,0.73,3.42,0,1.99,0,1,321,37,33,113,0,138
2023,12,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",87,10,1.2,1.15,1.74,0.84,5.07,0,0,452,25,59,60,27,281
2023,12,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",38,2,2,0,0,0,0,0,0,95,95,0,0,0,0
2023,12,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",66,8,5.28,0,1.91,0,0.81,0,0,211,148,0,39,0,24
2023,12,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",92,6,2.12,0.97,1.55,0,1.35,0,0,876,87,655,97,0,37
